x	y	CX	CY	Type	Fileindex	Color	ROP2	Hidden	Group	AryType	AryX	AryY	AryCX	AryCY	AryNX	AryNY	AryXpos	AryYpos	AptExists	AptCX	AptCY	AptAngle	Text	Z	CZ	AryZ	AryCZ	AryNZ	AryZPos	AryAngle
36911.562500	28012.419922	11.000000	11.000000	0	292	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	91	2	0	0.000000	0.000000	0.000000	291	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36961.562500	28012.419922	11.000000	11.000000	0	293	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	92	2	0	0.000000	0.000000	0.000000	292	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
37011.562500	28012.419922	11.000000	11.000000	0	294	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	93	2	0	0.000000	0.000000	0.000000	293	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
37061.562500	28012.419922	11.000000	11.000000	0	295	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	94	2	0	0.000000	0.000000	0.000000	294	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
37111.562500	28012.419922	11.000000	11.000000	0	296	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	95	2	0	0.000000	0.000000	0.000000	295	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
37161.562500	28012.419922	11.000000	11.000000	0	297	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	96	2	0	0.000000	0.000000	0.000000	296	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
37211.562500	28012.419922	11.000000	11.000000	0	298	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	97	2	0	0.000000	0.000000	0.000000	297	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
37261.562500	28012.419922	11.000000	11.000000	0	299	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	98	2	0	0.000000	0.000000	0.000000	298	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
37311.562500	28012.419922	11.000000	11.000000	0	300	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	99	2	0	0.000000	0.000000	0.000000	299	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32361.564453	28062.419922	11.000000	11.000000	0	301	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	0	3	0	0.000000	0.000000	0.000000	300	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32411.564453	28062.419922	11.000000	11.000000	0	302	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	1	3	0	0.000000	0.000000	0.000000	301	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32461.564453	28062.419922	11.000000	11.000000	0	303	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	2	3	0	0.000000	0.000000	0.000000	302	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32511.564453	28062.419922	11.000000	11.000000	0	304	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	3	3	0	0.000000	0.000000	0.000000	303	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32561.564453	28062.419922	11.000000	11.000000	0	305	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	4	3	0	0.000000	0.000000	0.000000	304	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32611.564453	28062.419922	11.000000	11.000000	0	306	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	5	3	0	0.000000	0.000000	0.000000	305	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32661.564453	28062.419922	11.000000	11.000000	0	307	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	6	3	0	0.000000	0.000000	0.000000	306	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32711.564453	28062.419922	11.000000	11.000000	0	308	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	7	3	0	0.000000	0.000000	0.000000	307	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32761.564453	28062.419922	11.000000	11.000000	0	309	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	8	3	0	0.000000	0.000000	0.000000	308	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32811.562500	28062.419922	11.000000	11.000000	0	310	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	9	3	0	0.000000	0.000000	0.000000	309	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32861.562500	28062.419922	11.000000	11.000000	0	311	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	10	3	0	0.000000	0.000000	0.000000	310	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32911.562500	28062.419922	11.000000	11.000000	0	312	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	11	3	0	0.000000	0.000000	0.000000	311	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32961.562500	28062.419922	11.000000	11.000000	0	313	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	12	3	0	0.000000	0.000000	0.000000	312	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33011.562500	28062.419922	11.000000	11.000000	0	314	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	13	3	0	0.000000	0.000000	0.000000	313	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33061.562500	28062.419922	11.000000	11.000000	0	315	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	14	3	0	0.000000	0.000000	0.000000	314	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33111.562500	28062.419922	11.000000	11.000000	0	316	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	15	3	0	0.000000	0.000000	0.000000	315	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33161.562500	28062.419922	11.000000	11.000000	0	317	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	16	3	0	0.000000	0.000000	0.000000	316	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33211.562500	28062.419922	11.000000	11.000000	0	318	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	17	3	0	0.000000	0.000000	0.000000	317	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33261.562500	28062.419922	11.000000	11.000000	0	319	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	18	3	0	0.000000	0.000000	0.000000	318	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33311.562500	28062.419922	11.000000	11.000000	0	320	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	19	3	0	0.000000	0.000000	0.000000	319	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33361.562500	28062.419922	11.000000	11.000000	0	321	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	20	3	0	0.000000	0.000000	0.000000	320	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33411.562500	28062.419922	11.000000	11.000000	0	322	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	21	3	0	0.000000	0.000000	0.000000	321	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33461.562500	28062.419922	11.000000	11.000000	0	323	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	22	3	0	0.000000	0.000000	0.000000	322	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33511.562500	28062.419922	11.000000	11.000000	0	324	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	23	3	0	0.000000	0.000000	0.000000	323	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33561.562500	28062.419922	11.000000	11.000000	0	325	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	24	3	0	0.000000	0.000000	0.000000	324	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33611.562500	28062.419922	11.000000	11.000000	0	326	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	25	3	0	0.000000	0.000000	0.000000	325	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33661.562500	28062.419922	11.000000	11.000000	0	327	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	26	3	0	0.000000	0.000000	0.000000	326	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33711.562500	28062.419922	11.000000	11.000000	0	328	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	27	3	0	0.000000	0.000000	0.000000	327	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33761.562500	28062.419922	11.000000	11.000000	0	329	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	28	3	0	0.000000	0.000000	0.000000	328	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33811.562500	28062.419922	11.000000	11.000000	0	330	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	29	3	0	0.000000	0.000000	0.000000	329	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33861.562500	28062.419922	11.000000	11.000000	0	331	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	30	3	0	0.000000	0.000000	0.000000	330	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33911.562500	28062.419922	11.000000	11.000000	0	332	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	31	3	0	0.000000	0.000000	0.000000	331	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
33961.562500	28062.419922	11.000000	11.000000	0	333	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	32	3	0	0.000000	0.000000	0.000000	332	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34011.562500	28062.419922	11.000000	11.000000	0	334	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	33	3	0	0.000000	0.000000	0.000000	333	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34061.562500	28062.419922	11.000000	11.000000	0	335	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	34	3	0	0.000000	0.000000	0.000000	334	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34111.562500	28062.419922	11.000000	11.000000	0	336	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	35	3	0	0.000000	0.000000	0.000000	335	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34161.562500	28062.419922	11.000000	11.000000	0	337	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	36	3	0	0.000000	0.000000	0.000000	336	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34211.562500	28062.419922	11.000000	11.000000	0	338	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	37	3	0	0.000000	0.000000	0.000000	337	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34261.562500	28062.419922	11.000000	11.000000	0	339	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	38	3	0	0.000000	0.000000	0.000000	338	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34311.562500	28062.419922	11.000000	11.000000	0	340	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	39	3	0	0.000000	0.000000	0.000000	339	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34361.562500	28062.419922	11.000000	11.000000	0	341	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	40	3	0	0.000000	0.000000	0.000000	340	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34411.562500	28062.419922	11.000000	11.000000	0	342	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	41	3	0	0.000000	0.000000	0.000000	341	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34461.562500	28062.419922	11.000000	11.000000	0	343	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	42	3	0	0.000000	0.000000	0.000000	342	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34511.562500	28062.419922	11.000000	11.000000	0	344	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	43	3	0	0.000000	0.000000	0.000000	343	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34561.562500	28062.419922	11.000000	11.000000	0	345	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	44	3	0	0.000000	0.000000	0.000000	344	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34611.562500	28062.419922	11.000000	11.000000	0	346	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	45	3	0	0.000000	0.000000	0.000000	345	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34661.562500	28062.419922	11.000000	11.000000	0	347	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	46	3	0	0.000000	0.000000	0.000000	346	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34711.562500	28062.419922	11.000000	11.000000	0	348	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	47	3	0	0.000000	0.000000	0.000000	347	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34761.562500	28062.419922	11.000000	11.000000	0	349	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	48	3	0	0.000000	0.000000	0.000000	348	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34811.562500	28062.419922	11.000000	11.000000	0	350	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	49	3	0	0.000000	0.000000	0.000000	349	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34861.562500	28062.419922	11.000000	11.000000	0	351	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	50	3	0	0.000000	0.000000	0.000000	350	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34911.562500	28062.419922	11.000000	11.000000	0	352	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	51	3	0	0.000000	0.000000	0.000000	351	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
34961.562500	28062.419922	11.000000	11.000000	0	353	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	52	3	0	0.000000	0.000000	0.000000	352	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35011.562500	28062.419922	11.000000	11.000000	0	354	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	53	3	0	0.000000	0.000000	0.000000	353	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35061.562500	28062.419922	11.000000	11.000000	0	355	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	54	3	0	0.000000	0.000000	0.000000	354	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35111.562500	28062.419922	11.000000	11.000000	0	356	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	55	3	0	0.000000	0.000000	0.000000	355	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35161.562500	28062.419922	11.000000	11.000000	0	357	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	56	3	0	0.000000	0.000000	0.000000	356	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35211.562500	28062.419922	11.000000	11.000000	0	358	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	57	3	0	0.000000	0.000000	0.000000	357	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35261.562500	28062.419922	11.000000	11.000000	0	359	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	58	3	0	0.000000	0.000000	0.000000	358	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35311.562500	28062.419922	11.000000	11.000000	0	360	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	59	3	0	0.000000	0.000000	0.000000	359	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35361.562500	28062.419922	11.000000	11.000000	0	361	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	60	3	0	0.000000	0.000000	0.000000	360	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35411.562500	28062.419922	11.000000	11.000000	0	362	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	61	3	0	0.000000	0.000000	0.000000	361	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35461.562500	28062.419922	11.000000	11.000000	0	363	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	62	3	0	0.000000	0.000000	0.000000	362	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35511.562500	28062.419922	11.000000	11.000000	0	364	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	63	3	0	0.000000	0.000000	0.000000	363	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35561.562500	28062.419922	11.000000	11.000000	0	365	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	64	3	0	0.000000	0.000000	0.000000	364	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35611.562500	28062.419922	11.000000	11.000000	0	366	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	65	3	0	0.000000	0.000000	0.000000	365	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35661.562500	28062.419922	11.000000	11.000000	0	367	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	66	3	0	0.000000	0.000000	0.000000	366	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35711.562500	28062.419922	11.000000	11.000000	0	368	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	67	3	0	0.000000	0.000000	0.000000	367	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35761.562500	28062.419922	11.000000	11.000000	0	369	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	68	3	0	0.000000	0.000000	0.000000	368	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35811.562500	28062.419922	11.000000	11.000000	0	370	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	69	3	0	0.000000	0.000000	0.000000	369	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35861.562500	28062.419922	11.000000	11.000000	0	371	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	70	3	0	0.000000	0.000000	0.000000	370	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35911.562500	28062.419922	11.000000	11.000000	0	372	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	71	3	0	0.000000	0.000000	0.000000	371	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
35961.562500	28062.419922	11.000000	11.000000	0	373	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	72	3	0	0.000000	0.000000	0.000000	372	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36011.562500	28062.419922	11.000000	11.000000	0	374	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	73	3	0	0.000000	0.000000	0.000000	373	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36061.562500	28062.419922	11.000000	11.000000	0	375	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	74	3	0	0.000000	0.000000	0.000000	374	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36111.562500	28062.419922	11.000000	11.000000	0	376	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	75	3	0	0.000000	0.000000	0.000000	375	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36161.562500	28062.419922	11.000000	11.000000	0	377	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	76	3	0	0.000000	0.000000	0.000000	376	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36211.562500	28062.419922	11.000000	11.000000	0	378	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	77	3	0	0.000000	0.000000	0.000000	377	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36261.562500	28062.419922	11.000000	11.000000	0	379	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	78	3	0	0.000000	0.000000	0.000000	378	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36311.562500	28062.419922	11.000000	11.000000	0	380	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	79	3	0	0.000000	0.000000	0.000000	379	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36361.562500	28062.419922	11.000000	11.000000	0	381	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	80	3	0	0.000000	0.000000	0.000000	380	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36411.562500	28062.419922	11.000000	11.000000	0	382	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	81	3	0	0.000000	0.000000	0.000000	381	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36461.562500	28062.419922	11.000000	11.000000	0	383	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	82	3	0	0.000000	0.000000	0.000000	382	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36511.562500	28062.419922	11.000000	11.000000	0	384	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	83	3	0	0.000000	0.000000	0.000000	383	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36561.562500	28062.419922	11.000000	11.000000	0	385	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	84	3	0	0.000000	0.000000	0.000000	384	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36611.562500	28062.419922	11.000000	11.000000	0	386	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	85	3	0	0.000000	0.000000	0.000000	385	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36661.562500	28062.419922	11.000000	11.000000	0	387	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	86	3	0	0.000000	0.000000	0.000000	386	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36711.562500	28062.419922	11.000000	11.000000	0	388	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	87	3	0	0.000000	0.000000	0.000000	387	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36761.562500	28062.419922	11.000000	11.000000	0	389	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	88	3	0	0.000000	0.000000	0.000000	388	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36811.562500	28062.419922	11.000000	11.000000	0	390	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	89	3	0	0.000000	0.000000	0.000000	389	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36861.562500	28062.419922	11.000000	11.000000	0	391	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	90	3	0	0.000000	0.000000	0.000000	390	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36911.562500	28062.419922	11.000000	11.000000	0	392	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	91	3	0	0.000000	0.000000	0.000000	391	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
36961.562500	28062.419922	11.000000	11.000000	0	393	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	92	3	0	0.000000	0.000000	0.000000	392	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
37011.562500	28062.419922	11.000000	11.000000	0	394	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	93	3	0	0.000000	0.000000	0.000000	393	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
37061.562500	28062.419922	11.000000	11.000000	0	395	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	94	3	0	0.000000	0.000000	0.000000	394	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
37111.562500	28062.419922	11.000000	11.000000	0	396	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	95	3	0	0.000000	0.000000	0.000000	395	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
37161.562500	28062.419922	11.000000	11.000000	0	397	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	96	3	0	0.000000	0.000000	0.000000	396	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
37211.562500	28062.419922	11.000000	11.000000	0	398	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	97	3	0	0.000000	0.000000	0.000000	397	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
37261.562500	28062.419922	11.000000	11.000000	0	399	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	98	3	0	0.000000	0.000000	0.000000	398	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
37311.562500	28062.419922	11.000000	11.000000	0	400	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	99	3	0	0.000000	0.000000	0.000000	399	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32361.564453	28112.419922	11.000000	11.000000	0	401	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	0	4	0	0.000000	0.000000	0.000000	400	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32411.564453	28112.419922	11.000000	11.000000	0	402	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	1	4	0	0.000000	0.000000	0.000000	401	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32461.564453	28112.419922	11.000000	11.000000	0	403	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	2	4	0	0.000000	0.000000	0.000000	402	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32511.564453	28112.419922	11.000000	11.000000	0	404	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	3	4	0	0.000000	0.000000	0.000000	403	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32561.564453	28112.419922	11.000000	11.000000	0	405	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	4	4	0	0.000000	0.000000	0.000000	404	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
32611.564453	28112.419922	11.000000	11.000000	0	406	255	13	0	20	1	32361.564453	27912.419922	4950.000000	4450.000000	100	90	5	4	0	0.000000	0.000000	0.000000	405	-3669.300049	0.000000	-3669.300049	0.000000	1	0	0.000000
